   "MANDT";"WERKS";"LGORT";"LIFNR";"PARCERIA";"EBELN"
   "400";"2101";"F1AM";"0010004972";"";"4600002120"
   "400";"2101";"F1AO";"0010005269";"";"4600477908"
   "400";"2101";"F1D5";"0010004971";"";"4600205064"
   "400";"2101";"F1EZ";"0010025478";"";"4600223368"
   "400";"2101";"F1FH";"0010104985";"";"4600242757"
   "400";"2101";"F1HL";"0010000601";"";"4600402391"
   "400";"2101";"F1HU";"0010084812";"";"4600279874"
   "400";"2101";"F1JT";"0010097720";"";"4600224912"
   "400";"2101";"F1KP";"0010068856";"";"4600306385"
   "400";"2101";"F1KQ";"0010055775";"";"4600306143"
   "400";"2101";"F1KR";"0010019675";"";"4600306146"
   "400";"2101";"F1KS";"0010019675";"";"4600306406"
   "400";"2101";"F1LD";"0010127105";"";"4600318620"
   "400";"2101";"F1M6";"0010197782";"";"4600627562"
   "400";"2101";"F1MB";"0010137666";"";"4600306385"
   "400";"2101";"F1NB";"0010025650";"";"4600537133"
   "400";"2101";"F1NT";"0010151738";"";"4600584035"
   "400";"2101";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2101";"F1WS";"0010104985";"";"4600307078"
   "400";"2101";"F1X6";"0010013679";"";"4600442683"
   "400";"2101";"F1XI";"0010024717";"";"4600330880"
   "400";"2101";"F1ZD";"0010047432";"";"4600359575"
   "400";"2101";"F1ZH";"0010005269";"";"4600368673"
   "400";"2101";"F1ZI";"0010013679";"";"4600368674"
   "400";"2101";"F200";"0010047432";"";"4600390819"
   "400";"2101";"F211";"0010019182";"";"4600325989"
   "400";"2101";"F214";"0010151738";"";"4600390897"
   "400";"2101";"F222";"0010005239";"";"4600396687"
   "400";"2101";"F227";"0010084812";"";"4600394136"
   "400";"2101";"F260";"0010047432";"";"4600437197"
   "400";"2101";"F266";"0010025787";"";"4600440777"
   "400";"2101";"F287";"0010002691";"";"4600445510"
   "400";"2101";"F289";"0010175611";"";"4600457089"
   "400";"2101";"F2AW";"0010081625";"";"4600520282"
   "400";"2101";"F2BP";"0010154103";"P";"4600425573"
   "400";"2101";"F2MC";"0010151738";"";"4600584035"
   "400";"2101";"F341";"0010025787";"";"4600610554"
   "400";"2101";"FJ10";"0010175378";"";"4600568005"
   "400";"2101";"FMGL";"0010005319";"";"4600655289"
   "400";"2101";"FUTC";"0010047432";"";"4600339421"
   "400";"2101";"FV01";"0010209791";"P";"4600649312"
   "400";"2101";"FV02";"0010209791";"";"4600649313"
   "400";"2101";"FV11";"0010084812";"";"4600348774"
   "400";"2101";"FV15";"0010025879";"";"4600259782"
   "400";"2101";"FV16";"0010010980";"P";"4600349735"
   "400";"2101";"FV2X";"0010137666";"";"4600578925"
   "400";"2101";"FV45";"0010047432";"";"4600417006"
   "400";"2101";"FV46";"0010113776";"";"4600425005"
   "400";"2101";"FV47";"0010005239";"";"4600424963"
   "400";"2101";"FV48";"0010092816";"";"4600630752"
   "400";"2101";"FV49";"0010092816";"P";"4600630318"
   "400";"2101";"FV62";"0010137666";"";"4600433988"
   "400";"2101";"FV85";"0010172181";"";"4600519793"
   "400";"2101";"FVGL";"0010005319";"";"4600654284"
   "400";"2101";"FVX0";"0010191506";"";"4600556734"
   "400";"2101";"FVX1";"0010191506";"";"4600556734"
   "400";"2101";"FVYZ";"0010025787";"";"4600558188"
   "400";"2101";"FVZ8";"0010210305";"";"4600567483"
   "400";"2101";"FVZS";"0010086904";"";"4600537284"
   "400";"2103";"F2CH";"0010005033";"";"4600534282"
   "400";"2106";"F001";"0010004972";"";"4600002120"
   "400";"2106";"F0DT";"0010004972";"";"4600002120"
         "400";"2106";"F0DV";"0010004972"
   "400";"2106";"F0XD";"0010004971";"";"1602189896"
   "400";"2106";"F0XE";"0010004971";"";"4600002120"
   "400";"2106";"F1D5";"0010004971";"";"4600205064"
   "400";"2109";"FV62";"0010137666";"";"4600433988"
   "400";"2110";"F03R";"0010005020";"";"1602089035"
   "400";"2110";"F03S";"0010225270";"";"4600660715"
   "400";"2110";"F03T";"0010005020";"";"1602090036"
   "400";"2110";"F03U";"0010225270";"";"4600661219"
   "400";"2110";"F043";"0010025340";"";"1602227012"
   "400";"2110";"F0DW";"0010002509";"";"4600162560"
   "400";"2110";"F0E1";"0010014661";"";"1602060031"
   "400";"2110";"F0E2";"0010014661";"";"4600163258"
   "400";"2110";"F0E4";"0010014661";"";"4600163263"
   "400";"2110";"F0E5";"0010025340";"";"1602297002"
   "400";"2110";"F0XF";"0010004111";"";"4600161665"
   "400";"2110";"F0XG";"0010005020";"";"4600161780"
   "400";"2110";"F0XH";"0010005020";"";"4600161791"
   "400";"2110";"F0XJ";"0010005020";"";"4600160010"
   "400";"2110";"F0XK";"0010005190";"";"1602053016"
   "400";"2110";"F0XL";"0010005239";"";"1602010999"
   "400";"2110";"F0XM";"0010007479";"";"4600163067"
   "400";"2110";"F0XN";"0010043386";"";"4600163066"
   "400";"2110";"F0XP";"0010043794";"";"1602119994"
   "400";"2110";"F0XQ";"0010047432";"";"1602376001"
   "400";"2110";"F0XR";"0010050410";"";"1602166985"
   "400";"2110";"F0XT";"0010055775";"";"1602143003"
   "400";"2110";"F17M";"0010007476";"";"4600163067"
   "400";"2110";"F17N";"0010047432";"";"1602029032"
   "400";"2110";"F17P";"0010047432";"";"4600161009"
   "400";"2110";"F17Q";"0010050410";"";"1602308998"
   "400";"2110";"F17R";"0010055775";"";"1602035029"
         "400";"2110";"F17S";"0010055775"
   "400";"2110";"F17Z";"0010210305";"";"4600579928"
   "400";"2110";"F1C8";"0010024717";"P";"4600008624"
   "400";"2110";"F1C9";"0010003586";"";"4600163067"
   "400";"2110";"F1D5";"0010004971";"";"4600205064"
   "400";"2110";"F1FH";"0010104985";"";"4600242757"
   "400";"2110";"F1JT";"0010097720";"";"4600224912"
   "400";"2110";"F1NT";"0010151738";"";"4600584035"
   "400";"2110";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2110";"F1WS";"0010104985";"";"4600307078"
   "400";"2110";"F214";"0010151738";"";"4600390897"
   "400";"2110";"F2MC";"0010151738";"";"4600584035"
   "400";"2110";"FVX0";"0010191506";"";"4600556734"
   "400";"2110";"FVX1";"0010191506";"";"4600556734"
   "400";"2113";"F243";"0010223615";"P";"4600624210"
   "400";"2113";"F248";"0010223615";"P";"4600624210"
   "400";"2113";"F2GP";"0010223615";"P";"4600624210"
   "400";"2113";"FO43";"0010024615";"";"4600624210"
   "400";"2113";"FO48";"0010024615";"";"4600624210"
   "400";"2113";"FOGP";"0010024615";"";"4600624210"
   "400";"2120";"F049";"0010014661";"";"1602060031"
   "400";"2120";"F04B";"0010014661";"";"4600163258"
   "400";"2120";"F04D";"0010014661";"";"1602182029"
   "400";"2120";"F04F";"0010014661";"";"1602186011"
   "400";"2120";"F0EC";"0010002509";"";"4600162560"
   "400";"2120";"F0EE";"0010004111";"";"4600161665"
   "400";"2120";"F0EG";"0010004111";"";"1602226011"
         "400";"2120";"F0EH";"0010004972"
   "400";"2120";"F0EK";"0010005239";"";"1602154011"
   "400";"2120";"F0EP";"0010025340";"";"1602297002"
   "400";"2120";"F0XW";"0010005239";"";"1602122018"
   "400";"2120";"F0XX";"0010014661";"";"1602019010"
   "400";"2120";"F0XZ";"0010025340";"";"1602099006"
   "400";"2120";"F0Y0";"0010043794";"";"1602043993"
   "400";"2120";"F0Y2";"0010050410";"";"1602098986"
   "400";"2120";"F0Y3";"0010050410";"";"1602166985"
   "400";"2120";"F0Y4";"0010050410";"";"1602308998"
   "400";"2120";"F0Y5";"0010057603";"";"1602028013"
   "400";"2120";"F0Y6";"0010059382";"";"1602166010"
   "400";"2120";"F17T";"0010003560";"";"4600163190"
         "400";"2120";"F17U";"0010005239"
   "400";"2120";"F17V";"0010045244";"";"4600161665"
   "400";"2120";"F17W";"0010047432";"";"1602101022"
   "400";"2120";"F17X";"0010047432";"";"1602376001"
         "400";"2120";"F17Y";"0010050410"
   "400";"2120";"F17Z";"0010210305";"";"4600579928"
   "400";"2120";"F1AM";"0010004972";"";"4600002120"
   "400";"2120";"F1C8";"0010024717";"P";"4600008624"
   "400";"2120";"F1D5";"0010004971";"";"4600205064"
   "400";"2120";"F1FH";"0010104985";"";"4600242757"
   "400";"2120";"F1K6";"0010047432";"";"4600299613"
   "400";"2120";"F1KE";"0010047432";"";"4600305596"
   "400";"2120";"F1NT";"0010151738";"";"4600584035"
   "400";"2120";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2120";"F1WS";"0010104985";"";"4600307078"
   "400";"2120";"F214";"0010151738";"";"4600390897"
   "400";"2120";"F2MC";"0010151738";"";"4600584035"
   "400";"2121";"F209";"0010223615";"P";"4600624210"
   "400";"2121";"F212";"0010223615";"P";"4600624210"
   "400";"2121";"F2C1";"0010223615";"P";"4600624210"
   "400";"2121";"F2C2";"0010223615";"P";"4600624210"
   "400";"2121";"F2N1";"0010223615";"P";"4600624210"
   "400";"2121";"F2N2";"0010223615";"P";"4600624210"
   "400";"2121";"FCH1";"0010024615";"";"4600624210"
   "400";"2121";"FCH2";"0010024615";"";"4600624210"
   "400";"2121";"FNA1";"0010024615";"";"4600624210"
   "400";"2121";"FNA2";"0010024615";"";"4600624210"
   "400";"2121";"FO09";"0010024615";"";"4600624210"
   "400";"2121";"FO12";"0010024615";"";"4600624210"
         "400";"2130";"F0EX";"0010002370"
   "400";"2130";"F0EY";"0010002509";"";"4600162560"
   "400";"2130";"F0EZ";"0010002509";"";"1602175021"
   "400";"2130";"F0F0";"0010004111";"";"4600161665"
   "400";"2130";"F0F1";"0010004111";"";"1602226011"
   "400";"2130";"F0F3";"0010014661";"";"1602182029"
   "400";"2130";"F0F5";"0010025247";"";"1602096032"
   "400";"2130";"F0F6";"0010025340";"";"4600163482"
   "400";"2130";"F0F7";"0010025340";"";"1602153025"
   "400";"2130";"F0F8";"0010025340";"";"1602227012"
   "400";"2130";"F0F9";"0010025340";"";"1602297002"
   "400";"2130";"F0Y9";"0010005239";"";"1602003991"
   "400";"2130";"F0YA";"0010005239";"";"1602082984"
   "400";"2130";"F0YB";"0010005239";"";"1602348009"
   "400";"2130";"F0YD";"0010043794";"";"1602043993"
   "400";"2130";"F0YE";"0010043794";"";"1602119994"
   "400";"2130";"F0YG";"0010050410";"";"1602003991"
   "400";"2130";"F0YH";"0010050410";"";"1602098986"
   "400";"2130";"F0YJ";"0010050410";"";"1602166985"
   "400";"2130";"F0YL";"0010060203";"";"4600164240"
         "400";"2130";"F17Z";"0010002509"
   "400";"2130";"F180";"0010003560";"";"4600163190"
         "400";"2130";"F181";"0010005239"
   "400";"2130";"F182";"0010047432";"";"1602029032"
   "400";"2130";"F183";"0010047432";"";"1602376001"
         "400";"2130";"F184";"0010050410"
         "400";"2130";"F185";"0010055775"
   "400";"2130";"F186";"0010057603";"";"1602069026"
   "400";"2130";"F187";"0010057603";"";"1602148015"
   "400";"2130";"F1AM";"0010004972";"";"4600002120"
   "400";"2130";"F1C8";"0010024717";"P";"4600008624"
   "400";"2130";"F1D5";"0010004971";"";"4600205064"
   "400";"2130";"F1ES";"0010047432";"";"4600162068"
   "400";"2130";"F1FH";"0010104985";"";"4600242757"
   "400";"2130";"F1KE";"0010047432";"";"4600305596"
   "400";"2130";"F1NT";"0010151738";"";"4600584035"
   "400";"2130";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2130";"F1WS";"0010104985";"";"4600307078"
   "400";"2130";"F214";"0010151738";"";"4600390897"
   "400";"2130";"F2MC";"0010151738";"";"4600584035"
   "400";"2140";"F0AJ";"0010191506";"";"4600569027"
   "400";"2140";"F0FJ";"0010002509";"";"4600162560"
   "400";"2140";"F0FK";"0010002509";"";"1602175021"
   "400";"2140";"F0FL";"0010002509";"";"1602267997"
   "400";"2140";"F0FM";"0010004111";"";"4600161665"
   "400";"2140";"F0FN";"0010004111";"";"4600161667"
   "400";"2140";"F0FP";"0010004111";"";"1602226011"
         "400";"2140";"F0FQ";"0010004111"
         "400";"2140";"F0FR";"0010004972"
   "400";"2140";"F0FS";"0010005020";"";"1602031036"
   "400";"2140";"F0FT";"0010005020";"";"1602089035"
   "400";"2140";"F0FW";"0010005239";"";"1602096032"
   "400";"2140";"F0FX";"0010005239";"";"1602154011"
   "400";"2140";"F0FZ";"0010014661";"";"1602060031"
   "400";"2140";"F0G0";"0010014661";"";"4600163258"
   "400";"2140";"F0G4";"0010025340";"";"4600163482"
   "400";"2140";"F0G5";"0010025340";"";"1602153025"
   "400";"2140";"F0G6";"0010025340";"";"1602227012"
   "400";"2140";"F0G7";"0010025340";"";"1602297002"
   "400";"2140";"F0YN";"0010005239";"";"1602010999"
   "400";"2140";"F0YP";"0010005239";"";"1602020011"
   "400";"2140";"F0YQ";"0010005239";"";"1602348009"
   "400";"2140";"F0YR";"0010025247";"";"1602020011"
   "400";"2140";"F0YS";"0010025340";"";"1602205008"
   "400";"2140";"F0YT";"0010025340";"";"1602305991"
   "400";"2140";"F0YV";"0010043794";"";"1602043993"
   "400";"2140";"F0YW";"0010043794";"";"1602119994"
   "400";"2140";"F0YX";"0010043794";"";"1602176980"
   "400";"2140";"F0YY";"0010045244";"";"4600161665"
   "400";"2140";"F0YZ";"0010045897";"";"1602267997"
   "400";"2140";"F0Z0";"0010047432";"";"1602084015"
   "400";"2140";"F0Z1";"0010047432";"";"1602376001"
   "400";"2140";"F0Z3";"0010050410";"";"1602098986"
   "400";"2140";"F0Z5";"0010055775";"";"1602308007"
   "400";"2140";"F0Z6";"0010055775";"";"1602372009"
         "400";"2140";"F188";"0010002370"
   "400";"2140";"F189";"0010003560";"";"4600163190"
   "400";"2140";"F18A";"0010003560";"";"4600163191"
   "400";"2140";"F18B";"0010004972";"";"4600002120"
   "400";"2140";"F18C";"0010007479";"";"4600163067"
   "400";"2140";"F18D";"0010025879";"";"4600164253"
   "400";"2140";"F18E";"0010043386";"";"4600163066"
   "400";"2140";"F18F";"0010047432";"";"1602029032"
   "400";"2140";"F18G";"0010047432";"";"1602101022"
         "400";"2140";"F18H";"0010055775"
   "400";"2140";"F18J";"0010057603";"";"1602069026"
   "400";"2140";"F18K";"0010057603";"";"1602197984"
   "400";"2140";"F18L";"0010060203";"";"4600164253"
   "400";"2140";"F1AM";"0010004972";"";"4600002120"
   "400";"2140";"F1C8";"0010024717";"P";"4600008624"
   "400";"2140";"F1D5";"0010004971";"";"4600205064"
   "400";"2140";"F1FH";"0010104985";"";"4600242757"
   "400";"2140";"F1NT";"0010151738";"";"4600584035"
   "400";"2140";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2140";"F1WS";"0010104985";"";"4600307078"
   "400";"2140";"F214";"0010151738";"";"4600390897"
   "400";"2140";"F2MC";"0010151738";"";"4600584035"
   "400";"2140";"FVZ8";"0010210305";"";"4600567483"
   "400";"2140";"FZ07";"0010113776";"";"4600661220"
   "400";"2141";"F207";"0010223615";"P";"4600624210"
   "400";"2141";"F215";"0010223615";"P";"4600624210"
   "400";"2141";"F265";"0010223615";"P";"4600624210"
   "400";"2141";"FO07";"0010024615";"";"4600624210"
   "400";"2141";"FO15";"0010024615";"";"4600624210"
   "400";"2141";"FO65";"0010024615";"";"4600624210"
   "400";"2150";"F04J";"0010004111";"";"1602226011"
   "400";"2150";"F0GK";"0010003560";"";"4600163191"
   "400";"2150";"F0GL";"0010004111";"";"4600161665"
   "400";"2150";"F0GM";"0010004111";"";"4600161667"
   "400";"2150";"F0GN";"0010005020";"";"1602089035"
   "400";"2150";"F0GP";"0010005239";"";"1602154011"
   "400";"2150";"F0GQ";"0010014661";"";"1602060031"
   "400";"2150";"F0GT";"0010025340";"";"4600163482"
   "400";"2150";"F0GU";"0010025340";"";"1602227012"
   "400";"2150";"F0Z9";"0010005239";"";"1602010999"
   "400";"2150";"F0ZA";"0010025340";"";"1602205008"
   "400";"2150";"F0ZB";"0010025340";"";"1602297002"
   "400";"2150";"F0ZC";"0010043794";"";"1602119994"
   "400";"2150";"F0ZD";"0010045897";"";"1602267997"
   "400";"2150";"F0ZE";"0010050410";"";"1602166985"
   "400";"2150";"F0ZF";"0010057603";"";"1602375007"
   "400";"2150";"F18M";"0010003560";"";"4600163190"
         "400";"2150";"F18N";"0010003560"
   "400";"2150";"F18P";"0010004972";"";"9999999999"
         "400";"2150";"F18Q";"0010004972"
   "400";"2150";"F18R";"0010047432";"";"1602101022"
   "400";"2150";"F18S";"0010047432";"";"1602376001"
   "400";"2150";"F1AM";"0010004972";"";"4600002120"
   "400";"2150";"F1C8";"0010024717";"P";"4600008624"
   "400";"2150";"F1D5";"0010004971";"";"4600205064"
   "400";"2150";"F1FH";"0010104985";"";"4600242757"
   "400";"2150";"F1NT";"0010151738";"";"4600584035"
   "400";"2150";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2150";"F1WS";"0010104985";"";"4600307078"
   "400";"2150";"F214";"0010151738";"";"4600390897"
   "400";"2150";"F2MC";"0010151738";"";"4600584035"
   "400";"2160";"F002";"0010225270";"";"4600660715"
   "400";"2160";"F04L";"0010004111";"";"1602226011"
   "400";"2160";"F04Q";"0010014661";"";"4600163262"
   "400";"2160";"F04T";"0010025340";"";"4600163482"
   "400";"2160";"F04X";"0010025340";"";"1602297002"
   "400";"2160";"F0AJ";"0010191506";"";"4600569027"
   "400";"2160";"F0H2";"0010003560";"";"4600163190"
         "400";"2160";"F0H3";"0010004240"
   "400";"2160";"F0H4";"0010004972";"";"4600002120"
   "400";"2160";"F0H5";"0010004972";"";"4600002120"
         "400";"2160";"F0H6";"0010004972"
   "400";"2160";"F0H7";"0010005018";"";"1602042026"
   "400";"2160";"F0ZL";"0010006548";"";"4600161254"
   "400";"2160";"F0ZM";"0010014661";"";"4600163258"
   "400";"2160";"F0ZN";"0010047432";"";"4600161254"
   "400";"2160";"F0ZQ";"0010050410";"";"1602166985"
         "400";"2160";"F18T";"0010003560"
   "400";"2160";"F18U";"0010004881";"";"9999999999"
         "400";"2160";"F18V";"0010004881"
   "400";"2160";"F18W";"0010004884";"";"2222222222"
   "400";"2160";"F18X";"0010004972";"";"2222222222"
   "400";"2160";"F18Y";"0010004972";"";"9999999999"
         "400";"2160";"F18Z";"0010025340"
   "400";"2160";"F190";"0010055775";"";"4600162864"
         "400";"2160";"F191";"0010055775"
   "400";"2160";"F192";"0010113776";"P";"4600661220"
   "400";"2160";"F1AM";"0010004972";"";"4600002120"
   "400";"2160";"F1AP";"0010043386";"";"4600163839"
   "400";"2160";"F1C8";"0010024717";"P";"4600008624"
   "400";"2160";"F1D5";"0010004971";"";"4600205064"
   "400";"2160";"F1FH";"0010104985";"";"4600242757"
   "400";"2160";"F1NT";"0010151738";"";"4600584035"
   "400";"2160";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2160";"F1WS";"0010104985";"";"4600307078"
   "400";"2160";"F214";"0010151738";"";"4600390897"
   "400";"2160";"F2MC";"0010151738";"";"4600584035"
   "400";"2160";"FXA3";"0010137666";"";"4600578925"
   "400";"2160";"FXBA";"0010137666";"";"4600578925"
   "400";"2160";"FXBC";"0010137666";"";"4600578925"
   "400";"2161";"F218";"0010223615";"P";"4600624210"
   "400";"2161";"F219";"0010223615";"P";"4600624210"
   "400";"2161";"F220";"0010223615";"P";"4600624210"
   "400";"2161";"F226";"0010223615";"P";"4600624210"
   "400";"2161";"F232";"0010223615";"P";"4600624210"
   "400";"2161";"F233";"0010223615";"P";"4600624210"
   "400";"2161";"F235";"0010223615";"P";"4600624210"
   "400";"2161";"F237";"0010223615";"P";"4600624210"
   "400";"2161";"F247";"0010223615";"P";"4600624210"
   "400";"2161";"FO18";"0010024615";"";"4600624210"
   "400";"2161";"FO19";"0010024615";"";"4600624210"
   "400";"2161";"FO20";"0010024615";"";"4600624210"
   "400";"2161";"FO26";"0010024615";"";"4600624210"
   "400";"2161";"FO32";"0010024615";"";"4600624210"
   "400";"2161";"FO33";"0010024615";"";"4600624210"
   "400";"2161";"FO35";"0010024615";"";"4600624210"
   "400";"2161";"FO37";"0010024615";"";"4600624210"
   "400";"2161";"FO47";"0010024615";"";"4600624210"
   "400";"2170";"F001";"0010225270";"";"4600661219"
   "400";"2170";"F00O";"0010178652";"";"4600556733"
   "400";"2170";"F1MW";"0010197782";"";"4600627562"
   "400";"2170";"F1MY";"0010025669";"";"4600627562"
   "400";"2170";"F1NT";"0010151738";"";"4600584035"
   "400";"2170";"F1WS";"0010104985";"";"4600307078"
   "400";"2170";"FDQC";"0010210305";"";"4600579928"
   "400";"2170";"FV2X";"0010137666";"";"4600578925"
   "400";"2170";"FVJ1";"0010178652";"";"4600556733"
